Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
0208063;Bystrzyca Kłodzka (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;35,1;osoba; 
0208063;Bystrzyca Kłodzka (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;50,7;osoba; 
0208063;Bystrzyca Kłodzka (3);współczynnik obciążenia demograficznego osobami starszymi;2015;24,6;osoba; 
0208063;Bystrzyca Kłodzka (3);współczynnik obciążenia demograficznego osobami starszymi;2022;38,3;osoba; 
0208064;Bystrzyca Kłodzka - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;40,4;osoba; 
0208064;Bystrzyca Kłodzka - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;55,9;osoba; 
0208064;Bystrzyca Kłodzka - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;27,8;osoba; 
0208064;Bystrzyca Kłodzka - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;43,4;osoba; 
0208065;Bystrzyca Kłodzka - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,5;osoba; 
0208065;Bystrzyca Kłodzka - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,3;osoba; 
0208065;Bystrzyca Kłodzka - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;21,1;osoba; 
0208065;Bystrzyca Kłodzka - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;33,0;osoba; 
0208072;Kłodzko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,6;osoba; 
0208072;Kłodzko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,2;osoba; 
0208072;Kłodzko (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,7;osoba; 
0208072;Kłodzko (2);współczynnik obciążenia demograficznego osobami starszymi;2022;28,6;osoba; 
0208083;Lądek-Zdrój (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;36,5;osoba; 
0208083;Lądek-Zdrój (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;51,5;osoba; 
0208083;Lądek-Zdrój (3);współczynnik obciążenia demograficznego osobami starszymi;2015;26,3;osoba; 
0208083;Lądek-Zdrój (3);współczynnik obciążenia demograficznego osobami starszymi;2022;39,1;osoba; 
0208084;Lądek-Zdrój - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;40,4;osoba; 
0208084;Lądek-Zdrój - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;57,2;osoba; 
0208084;Lądek-Zdrój - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;28,8;osoba; 
0208084;Lądek-Zdrój - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;43,8;osoba; 
0208085;Lądek-Zdrój - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,5;osoba; 
0208085;Lądek-Zdrój - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,1;osoba; 
0208085;Lądek-Zdrój - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;21,0;osoba; 
0208085;Lądek-Zdrój - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;30,6;osoba; 
0208092;Lewin Kłodzki (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,5;osoba; 
0208092;Lewin Kłodzki (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,0;osoba; 
0208092;Lewin Kłodzki (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,2;osoba; 
0208092;Lewin Kłodzki (2);współczynnik obciążenia demograficznego osobami starszymi;2022;29,0;osoba; 
0208103;Międzylesie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,8;osoba; 
0208103;Międzylesie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,5;osoba; 
0208103;Międzylesie (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,8;osoba; 
0208103;Międzylesie (3);współczynnik obciążenia demograficznego osobami starszymi;2022;32,8;osoba; 
0208104;Międzylesie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,2;osoba; 
0208104;Międzylesie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,6;osoba; 
0208104;Międzylesie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,9;osoba; 
0208104;Międzylesie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;34,7;osoba; 
0208105;Międzylesie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,3;osoba; 
0208105;Międzylesie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,8;osoba; 
0208105;Międzylesie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,1;osoba; 
0208105;Międzylesie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;31,8;osoba; 
0208112;Nowa Ruda (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,4;osoba; 
0208112;Nowa Ruda (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,5;osoba; 
0208112;Nowa Ruda (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,6;osoba; 
0208112;Nowa Ruda (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,0;osoba; 
0208123;Radków (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,5;osoba; 
0208123;Radków (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,2;osoba; 
0208123;Radków (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,0;osoba; 
0208123;Radków (3);współczynnik obciążenia demograficznego osobami starszymi;2022;30,5;osoba; 
0208124;Radków - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,1;osoba; 
0208124;Radków - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,3;osoba; 
0208124;Radków - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;22,6;osoba; 
0208124;Radków - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;33,1;osoba; 
0208125;Radków - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,5;osoba; 
0208125;Radków - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,1;osoba; 
0208125;Radków - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,4;osoba; 
0208125;Radków - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;29,6;osoba; 
0208133;Stronie Śląskie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,3;osoba; 
0208133;Stronie Śląskie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;48,9;osoba; 
0208133;Stronie Śląskie (3);współczynnik obciążenia demograficznego osobami starszymi;2015;23,4;osoba; 
0208133;Stronie Śląskie (3);współczynnik obciążenia demograficznego osobami starszymi;2022;35,9;osoba; 
0208134;Stronie Śląskie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;36,4;osoba; 
0208134;Stronie Śląskie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;55,8;osoba; 
0208134;Stronie Śląskie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;25,5;osoba; 
0208134;Stronie Śląskie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;41,2;osoba; 
0208135;Stronie Śląskie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,8;osoba; 
0208135;Stronie Śląskie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,5;osoba; 
0208135;Stronie Śląskie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;16,8;osoba; 
0208135;Stronie Śląskie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,5;osoba; 
0208143;Szczytna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,7;osoba; 
0208143;Szczytna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,3;osoba; 
0208143;Szczytna (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,8;osoba; 
0208143;Szczytna (3);współczynnik obciążenia demograficznego osobami starszymi;2022;33,7;osoba; 
0208144;Szczytna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,1;osoba; 
0208144;Szczytna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;51,0;osoba; 
0208144;Szczytna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,4;osoba; 
0208144;Szczytna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;38,2;osoba; 
0208145;Szczytna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,0;osoba; 
0208145;Szczytna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,4;osoba; 
0208145;Szczytna - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;15,9;osoba; 
0208145;Szczytna - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,0;osoba; 
0209011;Chojnów (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,4;osoba; 
0209011;Chojnów (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;48,0;osoba; 
0209011;Chojnów (1);współczynnik obciążenia demograficznego osobami starszymi;2015;22,3;osoba; 
0209011;Chojnów (1);współczynnik obciążenia demograficznego osobami starszymi;2022;35,0;osoba; 
0209022;Chojnów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,8;osoba; 
0209022;Chojnów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,0;osoba; 
0209022;Chojnów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
0209022;Chojnów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,7;osoba; 
0209032;Krotoszyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,0;osoba; 
0209032;Krotoszyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,5;osoba; 
0209032;Krotoszyce (2);współczynnik obciążenia demograficznego osobami starszymi;2015;15,7;osoba; 
0209032;Krotoszyce (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,1;osoba; 
0209042;Kunice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,1;osoba; 
0209042;Kunice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,4;osoba; 
0209042;Kunice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;15,6;osoba; 
0209042;Kunice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,7;osoba; 
0209052;Legnickie Pole (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,3;osoba; 
0209052;Legnickie Pole (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,5;osoba; 
0209052;Legnickie Pole (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,1;osoba; 
0209052;Legnickie Pole (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,0;osoba; 
0209062;Miłkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,9;osoba; 
0209062;Miłkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,9;osoba; 
0209062;Miłkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
0209062;Miłkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,0;osoba; 
0209073;Prochowice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,4;osoba; 
0209073;Prochowice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,0;osoba; 
0209073;Prochowice (3);współczynnik obciążenia demograficznego osobami starszymi;2015;18,9;osoba; 
0209073;Prochowice (3);współczynnik obciążenia demograficznego osobami starszymi;2022;29,2;osoba; 
0209074;Prochowice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,3;osoba; 
0209074;Prochowice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,2;osoba; 
0209074;Prochowice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,0;osoba; 
0209074;Prochowice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;31,9;osoba; 
0209075;Prochowice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,7;osoba; 
0209075;Prochowice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,1;osoba; 
0209075;Prochowice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;18,9;osoba; 
0209075;Prochowice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,8;osoba; 
0209082;Ruja (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,7;osoba; 
0209082;Ruja (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,3;osoba; 
0209082;Ruja (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,4;osoba; 
0209082;Ruja (2);współczynnik obciążenia demograficznego osobami starszymi;2022;32,9;osoba; 
0210011;Lubań (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;37,9;osoba; 
0210011;Lubań (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;50,5;osoba; 
0210011;Lubań (1);współczynnik obciążenia demograficznego osobami starszymi;2015;26,3;osoba; 
0210011;Lubań (1);współczynnik obciążenia demograficznego osobami starszymi;2022;39,7;osoba; 
0210021;Świeradów-Zdrój (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;37,4;osoba; 
0210021;Świeradów-Zdrój (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;49,2;osoba; 
0210021;Świeradów-Zdrój (1);współczynnik obciążenia demograficznego osobami starszymi;2015;25,1;osoba; 
0210021;Świeradów-Zdrój (1);współczynnik obciążenia demograficznego osobami starszymi;2022;36,5;osoba; 
0210033;Leśna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,2;osoba; 
0210033;Leśna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,2;osoba; 
0210033;Leśna (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,3;osoba; 
0210033;Leśna (3);współczynnik obciążenia demograficznego osobami starszymi;2022;31,5;osoba; 
0210034;Leśna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,5;osoba; 
0210034;Leśna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;48,8;osoba; 
0210034;Leśna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,9;osoba; 
0210034;Leśna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;37,4;osoba; 
0210035;Leśna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,9;osoba; 
0210035;Leśna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,8;osoba; 
0210035;Leśna - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;17,5;osoba; 
0210035;Leśna - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;27,2;osoba; 
0210042;Lubań (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,3;osoba; 
0210042;Lubań (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,7;osoba; 
0210042;Lubań (2);współczynnik obciążenia demograficznego osobami starszymi;2015;16,0;osoba; 
0210042;Lubań (2);współczynnik obciążenia demograficznego osobami starszymi;2022;24,4;osoba; 
0210053;Olszyna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,1;osoba; 
0210053;Olszyna (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,6;osoba; 
0210053;Olszyna (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,1;osoba; 
0210053;Olszyna (3);współczynnik obciążenia demograficznego osobami starszymi;2022;31,3;osoba; 
0210054;Olszyna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,7;osoba; 
0210054;Olszyna - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,9;osoba; 
0210054;Olszyna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;22,3;osoba; 
0210054;Olszyna - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;32,6;osoba; 
0210055;Olszyna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,8;osoba; 
0210055;Olszyna - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,9;osoba; 
0210055;Olszyna - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;18,7;osoba; 
